CustomerID,Recency,Frequency,Monetary,R_Quartile,F_Quartile,M_Quartile,RFM_Score,Segment
14503.0,2,6,3543.26,4,4,4,12,High Value
14504.0,46,4,673.26,3,3,3,9,Loyal Customers
14505.0,16,11,5818.7,3,4,4,11,High Value
14506.0,16,5,2012.17,3,3,4,10,High Value
14507.0,23,7,1368.18,3,4,3,10,High Value
14508.0,21,2,276.42,3,2,1,6,At Risk
14511.0,10,6,1267.41,4,4,3,11,High Value
14512.0,187,2,275.28,1,2,1,4,At Risk
14513.0,100,4,438.49,2,3,2,7,Loyal Customers
14514.0,60,3,1055.35,2,3,3,8,Loyal Customers
14515.0,17,6,2102.09,3,4,4,11,High Value
14517.0,32,2,330.45,3,2,2,7,Loyal Customers
14518.0,63,1,174.37,2,1,1,4,At Risk
14520.0,1,2,270.6,4,2,1,7,Loyal Customers
14522.0,23,4,974.54,3,3,3,9,Loyal Customers
14523.0,107,1,241.09,2,1,1,4,At Risk
14524.0,31,9,1867.68,3,4,4,11,High Value
14525.0,8,13,4221.37,4,4,4,12,High Value
14527.0,2,86,7711.38,4,4,4,12,High Value
14528.0,36,1,364.21999999999997,3,1,2,6,At Risk
14529.0,59,3,620.04,2,3,2,7,Loyal Customers
14530.0,25,6,2925.91,3,4,4,11,High Value
14532.0,235,4,932.85,1,3,3,7,Loyal Customers
14533.0,24,9,1812.62,3,4,4,11,High Value
14534.0,2,25,4075.35,4,4,4,12,High Value
14535.0,58,4,2841.09,2,3,4,9,Loyal Customers
14536.0,259,1,171.8,1,1,1,3,Lost Customers
14537.0,57,1,355.56,2,1,2,5,At Risk
14538.0,64,2,388.25,2,2,2,6,At Risk
14539.0,15,2,537.48,4,2,2,8,Loyal Customers
14540.0,9,3,996.26,4,3,3,10,High Value
14541.0,58,8,1461.65,2,4,3,9,Loyal Customers
14542.0,185,1,103.25,1,1,1,3,Lost Customers
14543.0,3,21,2916.17,4,4,4,12,High Value
14544.0,23,2,2024.45,3,2,4,9,Loyal Customers
14546.0,3,9,2487.02,4,4,4,12,High Value
14547.0,3,9,3986.7400000000002,4,4,4,12,High Value
14548.0,150,2,652.8,1,2,3,6,At Risk
14549.0,310,1,289.24,1,1,1,3,Lost Customers
14550.0,10,2,765.62,4,2,3,9,Loyal Customers
14551.0,17,2,186.23,3,2,1,6,At Risk
14552.0,151,1,165.07,1,1,1,3,Lost Customers
14553.0,18,5,859.27,3,3,3,9,Loyal Customers
14554.0,9,4,2381.04,4,3,4,11,High Value
14555.0,56,2,324.14,2,2,2,6,At Risk
14557.0,63,2,0.0,2,2,1,5,At Risk
14560.0,6,24,2174.18,4,4,4,12,High Value
14561.0,75,3,1080.76,2,3,3,8,Loyal Customers
14562.0,3,22,4709.22,4,4,4,12,High Value
14565.0,95,6,3073.77,2,4,4,10,High Value
14566.0,110,1,1432.0,2,1,3,6,At Risk
14567.0,34,3,1524.46,3,3,3,9,Loyal Customers
14569.0,0,1,227.39,4,1,1,6,At Risk
14570.0,280,2,218.06,1,2,1,4,At Risk
14572.0,2,10,2803.69,4,4,4,12,High Value
14573.0,179,13,1603.72,1,4,3,8,Loyal Customers
14576.0,371,1,35.400000000000006,1,1,1,3,Lost Customers
14577.0,12,4,859.71,4,3,3,10,High Value
14578.0,2,1,168.63,4,1,1,6,At Risk
14581.0,16,1,138.6,3,1,1,5,At Risk
14582.0,40,1,114.11,3,1,1,5,At Risk
14583.0,5,5,1052.55,4,3,3,10,High Value
14584.0,168,5,1029.26,1,3,3,7,Loyal Customers
14585.0,49,1,157.05,3,1,1,5,At Risk
14586.0,226,3,134.16,1,3,1,5,At Risk
14587.0,18,10,1598.24,3,4,3,10,High Value
14589.0,371,1,39.75,1,1,1,3,Lost Customers
14591.0,14,4,1447.14,4,3,3,10,High Value
14592.0,34,3,570.46,3,3,2,8,Loyal Customers
14593.0,21,3,617.99,3,3,2,8,Loyal Customers
14594.0,6,2,379.83,4,2,2,8,Loyal Customers
14595.0,19,6,1740.6,3,4,4,11,High Value
14597.0,10,2,883.15,4,2,3,9,Loyal Customers
14598.0,43,1,221.97,3,1,1,5,At Risk
14600.0,305,1,393.33000000000004,1,1,2,4,At Risk
14601.0,10,1,213.96,4,1,1,6,At Risk
14603.0,274,1,660.0,1,1,3,5,At Risk
14606.0,0,128,11713.85,4,4,4,12,High Value
14607.0,15,17,11341.1,4,4,4,12,High Value
14608.0,3,4,1785.15,4,3,4,11,High Value
14609.0,71,4,601.56,2,3,2,7,Loyal Customers
14616.0,242,3,406.08000000000004,1,3,2,6,At Risk
14618.0,8,4,538.59,4,3,2,9,Loyal Customers
14619.0,238,2,379.51,1,2,2,5,At Risk
14620.0,203,3,393.28000000000003,1,3,2,6,At Risk
14621.0,0,6,1765.76,4,4,4,12,High Value
14622.0,184,1,320.58000000000004,1,1,2,4,At Risk
14623.0,31,6,869.35,3,4,3,10,High Value
14624.0,56,2,225.85,2,2,1,5,At Risk
14625.0,184,5,848.48,1,3,3,7,Loyal Customers
14626.0,8,7,2757.07,4,4,4,12,High Value
14627.0,311,1,-21.85,1,1,1,3,Lost Customers
14628.0,90,2,671.96,2,2,3,7,Loyal Customers
14629.0,3,3,939.21,4,3,3,10,High Value
14631.0,50,3,1006.98,2,3,3,8,Loyal Customers
14632.0,262,1,114.56,1,1,1,3,Lost Customers
14633.0,265,1,344.90000000000003,1,1,2,4,At Risk
14636.0,35,2,609.85,3,2,2,7,Loyal Customers
14638.0,50,1,443.6,2,1,2,5,At Risk
14639.0,51,8,2952.34,2,4,4,10,High Value
14640.0,15,8,2042.15,4,4,4,12,High Value
14641.0,21,1,110.46,3,1,1,5,At Risk
14642.0,58,1,96.12,2,1,1,4,At Risk
14643.0,169,3,668.61,1,3,3,7,Loyal Customers
14644.0,8,4,780.46,4,3,3,10,High Value
14645.0,156,2,597.09,1,2,2,5,At Risk
14646.0,1,77,279489.02,4,4,4,12,High Value
14647.0,200,1,243.22,1,1,1,3,Lost Customers
14649.0,4,4,1417.29,4,3,3,10,High Value
14651.0,66,2,654.6,2,2,3,7,Loyal Customers
14652.0,76,1,114.18,2,1,1,4,At Risk
14653.0,0,7,1947.55,4,4,4,12,High Value
14655.0,3,5,1930.15,4,3,4,11,High Value
14656.0,168,2,291.05,1,2,1,4,At Risk
14657.0,17,5,838.27,3,3,3,9,Loyal Customers
14658.0,4,2,247.15,4,2,1,7,Loyal Customers
14659.0,8,12,2456.53,4,4,4,12,High Value
14660.0,86,2,285.74,2,2,1,5,At Risk
14661.0,26,1,107.95,3,1,1,5,At Risk
14662.0,28,4,771.17,3,3,3,9,Loyal Customers
14664.0,19,2,637.89,3,2,2,7,Loyal Customers
14665.0,60,7,1258.38,2,4,3,9,Loyal Customers
14666.0,23,1,195.25,3,1,1,5,At Risk
14667.0,10,27,9231.2,4,4,4,12,High Value
14669.0,241,3,1269.99,1,3,3,7,Loyal Customers
14670.0,279,2,411.53,1,2,2,5,At Risk
14672.0,234,2,765.5500000000001,1,2,3,6,At Risk
14673.0,2,5,1736.4,4,3,4,11,High Value
14675.0,15,1,604.75,4,1,2,7,Loyal Customers
14676.0,30,8,2543.2400000000002,3,4,4,11,High Value
14679.0,371,1,-2.55,1,1,1,3,Lost Customers
14680.0,24,23,26932.34,3,4,4,11,High Value
14681.0,70,3,498.95,2,3,2,7,Loyal Customers
14682.0,187,2,52.0,1,2,1,4,At Risk
14684.0,25,5,1236.28,3,3,3,9,Loyal Customers
14687.0,106,1,628.38,2,1,2,5,At Risk
14688.0,7,27,5107.38,4,4,4,12,High Value
14689.0,208,1,112.80000000000001,1,1,1,3,Lost Customers
14690.0,43,3,358.61,3,3,2,8,Loyal Customers
14691.0,30,5,2114.33,3,3,4,10,High Value
14692.0,136,5,582.05,2,3,2,7,Loyal Customers
14693.0,264,1,172.9,1,1,1,3,Lost Customers
14696.0,3,9,2070.97,4,4,4,12,High Value
14697.0,217,2,188.61,1,2,1,4,At Risk
14698.0,1,5,1250.76,4,3,3,10,High Value
14699.0,213,1,109.13000000000001,1,1,1,3,Lost Customers
14700.0,31,3,2235.3,3,3,4,10,High Value
14701.0,10,12,2486.2200000000003,4,4,4,12,High Value
14702.0,0,18,3250.64,4,4,4,12,High Value
14703.0,14,1,318.17,4,1,2,7,Loyal Customers
14704.0,10,9,1546.91,4,4,3,11,High Value
14705.0,198,1,179.0,1,1,1,3,Lost Customers
14708.0,2,4,1096.67,4,3,3,10,High Value
14709.0,14,14,4911.14,4,4,4,12,High Value
14710.0,13,4,606.13,4,3,2,9,Loyal Customers
14711.0,9,12,2838.2,4,4,4,12,High Value
14712.0,28,3,917.07,3,3,3,9,Loyal Customers
14713.0,8,12,2664.2599999999998,4,4,4,12,High Value
14714.0,23,1,160.19,3,1,1,5,At Risk
14715.0,24,4,867.38,3,3,3,9,Loyal Customers
14716.0,42,2,329.68,3,2,2,7,Loyal Customers
14719.0,1,6,1592.18,4,4,3,11,High Value
14720.0,5,3,663.81,4,3,3,10,High Value
14722.0,146,1,187.92,1,1,1,3,Lost Customers
14723.0,9,6,1158.3,4,4,3,11,High Value
14725.0,24,1,718.08,3,1,3,7,Loyal Customers
14727.0,273,1,268.58,1,1,1,3,Lost Customers
14729.0,373,1,313.49,1,1,2,4,At Risk
14730.0,0,8,2005.06,4,4,4,12,High Value
14731.0,46,3,380.02,3,3,2,8,Loyal Customers
14732.0,7,10,2686.34,4,4,4,12,High Value
14733.0,8,15,9451.539999999999,4,4,4,12,High Value
14735.0,3,34,5807.6900000000005,4,4,4,12,High Value
14737.0,3,3,1164.55,4,3,3,10,High Value
14738.0,38,9,1289.94,3,4,3,10,High Value
14739.0,1,8,3899.1,4,4,4,12,High Value
14740.0,190,4,1423.21,1,3,3,7,Loyal Customers
14741.0,11,6,1400.34,4,4,3,11,High Value
14744.0,15,9,1088.53,4,4,3,11,High Value
14745.0,112,6,1167.16,2,4,3,9,Loyal Customers
14747.0,247,2,294.3,1,2,2,5,At Risk
14748.0,28,6,1311.79,3,4,3,10,High Value
14752.0,43,1,389.64,3,1,2,6,At Risk
14753.0,86,1,563.15,2,1,2,5,At Risk
14754.0,44,2,638.05,3,2,2,7,Loyal Customers
14755.0,9,12,4965.38,4,4,4,12,High Value
14756.0,14,1,738.96,4,1,3,8,Loyal Customers
14757.0,74,1,420.5,2,1,2,5,At Risk
14758.0,144,4,1484.06,1,3,3,7,Loyal Customers
14759.0,4,3,1625.97,4,3,4,11,High Value
14760.0,293,2,53.8,1,2,1,4,At Risk
14761.0,58,2,255.9,2,2,1,5,At Risk
14762.0,263,1,300.52,1,1,2,4,At Risk
14764.0,43,2,250.55,3,2,1,6,At Risk
14765.0,28,3,254.11,3,3,1,7,Loyal Customers
14766.0,7,8,2423.07,4,4,4,12,High Value
14768.0,16,3,139.5,3,3,1,7,Loyal Customers
14769.0,2,10,10641.6,4,4,4,12,High Value
14770.0,231,2,876.42,1,2,3,6,At Risk
14772.0,111,1,139.26,2,1,1,4,At Risk
14775.0,57,3,1011.9,2,3,3,8,Loyal Customers
14776.0,50,13,2195.58,2,4,4,10,High Value
14777.0,3,2,-17.450000000000003,4,2,1,7,Loyal Customers
14778.0,126,2,730.86,2,2,3,7,Loyal Customers
14779.0,280,3,386.15,1,3,2,6,At Risk
14780.0,54,2,447.68,2,2,2,6,At Risk
14782.0,319,1,200.10000000000002,1,1,1,3,Lost Customers
14784.0,25,2,289.99,3,2,1,6,At Risk
14785.0,9,2,77.4,4,2,1,7,Loyal Customers
14788.0,6,2,679.44,4,2,3,9,Loyal Customers
14789.0,28,1,197.64,3,1,1,5,At Risk
14790.0,16,4,745.06,3,3,3,9,Loyal Customers
14792.0,63,2,0.0,2,2,1,5,At Risk
14793.0,3,2,214.14000000000001,4,2,1,7,Loyal Customers
14794.0,2,9,1272.11,4,4,3,11,High Value
14795.0,165,1,131.45000000000002,1,1,1,3,Lost Customers
14796.0,0,27,7839.51,4,4,4,12,High Value
14798.0,52,3,173.74,2,3,1,6,At Risk
14799.0,50,1,157.7,2,1,1,4,At Risk
14800.0,47,16,4236.34,3,4,4,11,High Value
14801.0,60,1,193.14,2,1,1,4,At Risk
14803.0,161,3,845.5500000000001,1,3,3,7,Loyal Customers
14804.0,8,1,353.27,4,1,2,7,Loyal Customers
14805.0,14,4,554.65,4,3,2,9,Loyal Customers
14806.0,74,1,193.39000000000001,2,1,1,4,At Risk
14808.0,39,15,2175.37,3,4,4,11,High Value
14810.0,40,11,2087.88,3,4,4,11,High Value
14813.0,369,2,155.43,1,2,1,4,At Risk
14815.0,36,2,778.5,3,2,3,8,Loyal Customers
14816.0,196,1,271.85,1,1,1,3,Lost Customers
14817.0,199,2,1110.34,1,2,3,6,At Risk
14818.0,73,3,657.8,2,3,3,8,Loyal Customers
14819.0,63,2,272.07,2,2,1,5,At Risk
14820.0,20,4,507.29,3,3,2,8,Loyal Customers
14821.0,366,1,48.800000000000004,1,1,1,3,Lost Customers
14823.0,179,3,321.43,1,3,2,6,At Risk
14824.0,9,4,1127.71,4,3,3,10,High Value
14825.0,3,12,2226.9100000000003,4,4,4,12,High Value
14828.0,196,3,2139.76,1,3,4,8,Loyal Customers
14829.0,28,6,644.65,3,4,2,9,Loyal Customers
14830.0,52,1,197.13,2,1,1,4,At Risk
14834.0,17,8,1698.35,3,4,4,11,High Value
14836.0,9,3,102.44999999999999,4,3,1,8,Loyal Customers
14837.0,89,5,1641.2,2,3,4,9,Loyal Customers
14840.0,267,1,62.85,1,1,1,3,Lost Customers
14841.0,52,6,3295.76,2,4,4,10,High Value
14842.0,34,8,2456.8,3,4,4,11,High Value
14844.0,63,4,3189.81,2,3,4,9,Loyal Customers
14847.0,148,1,309.4,1,1,2,4,At Risk
14849.0,21,28,7904.28,3,4,4,11,High Value
14850.0,311,2,278.15,1,2,1,4,At Risk
14851.0,22,2,511.35,3,2,2,7,Loyal Customers
14852.0,57,6,2836.69,2,4,4,10,High Value
14853.0,8,3,463.05,4,3,2,9,Loyal Customers
14854.0,77,8,2749.89,2,4,4,10,High Value
14855.0,118,2,645.65,2,2,2,6,At Risk
14856.0,35,3,1311.3799999999999,3,3,3,9,Loyal Customers
14857.0,59,3,1165.65,2,3,3,8,Loyal Customers
14859.0,12,5,1352.04,4,3,3,10,High Value
14860.0,8,2,168.62,4,2,1,7,Loyal Customers
14861.0,51,1,125.79,2,1,1,4,At Risk
14862.0,25,2,841.2,3,2,3,8,Loyal Customers
14863.0,28,1,266.76,3,1,1,5,At Risk
14865.0,6,2,52.2,4,2,1,7,Loyal Customers
14866.0,10,13,14197.45,4,4,4,12,High Value
14867.0,185,4,701.33,1,3,3,7,Loyal Customers
14868.0,2,9,2939.64,4,4,4,12,High Value
14869.0,3,3,721.95,4,3,3,10,High Value
14870.0,261,1,327.25,1,1,2,4,At Risk
14871.0,2,4,522.38,4,3,2,9,Loyal Customers
14873.0,209,1,519.68,1,1,2,4,At Risk
14875.0,8,5,1448.72,4,3,3,10,High Value
14878.0,12,9,1485.54,4,4,3,11,High Value
14880.0,76,3,706.19,2,3,3,8,Loyal Customers
14881.0,19,1,255.4,3,1,1,5,At Risk
14882.0,26,2,589.7,3,2,2,7,Loyal Customers
14883.0,18,7,756.64,3,4,3,10,High Value
14885.0,131,1,765.3199999999999,2,1,3,6,At Risk
14886.0,252,1,364.8,1,1,2,4,At Risk
14887.0,78,1,1862.0,2,1,4,7,Loyal Customers
14888.0,206,1,369.2,1,1,2,4,At Risk
14889.0,335,1,135.9,1,1,1,3,Lost Customers
14890.0,253,1,125.65,1,1,1,3,Lost Customers
14891.0,147,2,554.38,1,2,2,5,At Risk
14893.0,9,2,1237.8500000000001,4,2,3,9,Loyal Customers
14894.0,84,1,655.75,2,1,3,6,At Risk
14895.0,7,24,11020.26,4,4,4,12,High Value
14896.0,204,2,468.77000000000004,1,2,2,5,At Risk
14897.0,7,4,1366.38,4,3,3,10,High Value
14898.0,22,8,1228.32,3,4,3,10,High Value
14901.0,10,10,1414.99,4,4,3,11,High Value
14902.0,20,2,314.11,3,2,2,7,Loyal Customers
14903.0,20,10,2744.48,3,4,4,11,High Value
14904.0,1,2,1025.44,4,2,3,9,Loyal Customers
14905.0,153,3,599.9,1,3,2,6,At Risk
14907.0,2,10,3478.85,4,4,4,12,High Value
14908.0,73,1,277.8,2,1,1,4,At Risk
14910.0,2,7,389.86,4,4,2,10,High Value
14911.0,0,248,132572.62,4,4,4,12,High Value
14912.0,16,3,841.52,3,3,3,9,Loyal Customers
14913.0,35,4,1227.43,3,3,3,9,Loyal Customers
14915.0,85,3,258.83,2,3,1,6,At Risk
14916.0,70,5,1264.84,2,3,3,8,Loyal Customers
14918.0,115,2,1610.15,2,2,3,7,Loyal Customers
14920.0,212,2,977.77,1,2,3,6,At Risk
14921.0,29,2,1316.07,3,2,3,8,Loyal Customers
14923.0,50,1,749.1,2,1,3,6,At Risk
14924.0,245,1,310.05,1,1,2,4,At Risk
14929.0,31,1,223.88,3,1,1,5,At Risk
14930.0,108,3,2372.86,2,3,4,9,Loyal Customers
14931.0,4,6,964.6800000000001,4,4,3,11,High Value
14932.0,365,1,363.53,1,1,2,4,At Risk
14934.0,72,3,1888.84,2,3,4,9,Loyal Customers
14935.0,296,1,1784.71,1,1,4,6,At Risk
14936.0,8,9,8117.42,4,4,4,12,High Value
14937.0,56,4,1617.63,2,3,4,9,Loyal Customers
14944.0,29,14,5842.95,3,4,4,11,High Value
14946.0,13,1,100.9,4,1,1,6,At Risk
14947.0,71,2,290.82,2,2,1,5,At Risk
14948.0,22,7,1066.57,3,4,3,10,High Value
14950.0,8,2,361.25,4,2,2,8,Loyal Customers
14951.0,78,1,311.69,2,1,2,5,At Risk
14952.0,45,15,7912.79,3,4,4,11,High Value
14953.0,24,1,289.82,3,1,1,5,At Risk
14954.0,11,1,336.17,4,1,2,7,Loyal Customers
14957.0,252,1,58.49,1,1,1,3,Lost Customers
14958.0,146,3,499.68,1,3,2,6,At Risk
14959.0,58,5,684.97,2,3,3,8,Loyal Customers
14960.0,7,2,221.27,4,2,1,7,Loyal Customers
14961.0,10,12,7006.58,4,4,4,12,High Value
14962.0,270,1,126.7,1,1,1,3,Lost Customers
14963.0,9,5,1487.8,4,3,3,10,High Value
14964.0,246,1,206.21,1,1,1,3,Lost Customers
14965.0,95,2,599.0,2,2,2,6,At Risk
14966.0,14,1,191.32,4,1,1,6,At Risk
14967.0,49,1,463.8,3,1,2,6,At Risk
14968.0,29,1,147.59,3,1,1,5,At Risk
14970.0,67,4,1592.06,2,3,3,8,Loyal Customers
14971.0,34,3,1116.57,3,3,3,9,Loyal Customers
14972.0,127,1,114.77,2,1,1,4,At Risk
14973.0,106,3,1314.45,2,3,3,8,Loyal Customers
14974.0,36,1,114.39,3,1,1,5,At Risk
14975.0,56,1,279.94,2,1,1,4,At Risk
14976.0,56,8,765.86,2,4,3,9,Loyal Customers
14978.0,71,5,1931.42,2,3,4,9,Loyal Customers
14981.0,245,1,102.12,1,1,1,3,Lost Customers
14984.0,18,2,213.27,3,2,1,6,At Risk
14985.0,197,2,296.75,1,2,2,5,At Risk
14987.0,15,2,326.4,4,2,2,8,Loyal Customers
14988.0,211,1,334.54,1,1,2,4,At Risk
14995.0,38,2,233.23000000000002,3,2,1,6,At Risk
14997.0,45,4,540.98,3,3,2,8,Loyal Customers
14998.0,169,2,429.87,1,2,2,5,At Risk
15000.0,47,1,490.52,3,1,2,6,At Risk
15002.0,115,4,1641.76,2,3,4,9,Loyal Customers
15004.0,146,1,1246.32,1,1,3,5,At Risk
15005.0,15,35,6180.49,4,4,4,12,High Value
15006.0,50,1,502.09,2,1,2,5,At Risk
15007.0,158,1,156.91,1,1,1,3,Lost Customers
15009.0,11,3,1261.78,4,3,3,10,High Value
15010.0,35,1,308.94,3,1,2,6,At Risk
15012.0,53,2,423.04,2,2,2,6,At Risk
15014.0,42,2,260.17,3,2,1,6,At Risk
15016.0,172,1,170.04,1,1,1,3,Lost Customers
15017.0,33,1,125.58,3,1,1,5,At Risk
15018.0,38,4,456.26,3,3,2,8,Loyal Customers
15019.0,266,1,266.0,1,1,1,3,Lost Customers
15021.0,8,13,1872.28,4,4,4,12,High Value
15022.0,11,4,905.04,4,3,3,10,High Value
15023.0,2,12,6763.16,4,4,4,12,High Value
15024.0,9,10,1661.33,4,4,4,12,High Value
15025.0,32,1,377.01,3,1,2,6,At Risk
15026.0,79,3,469.0,2,3,2,7,Loyal Customers
15027.0,30,6,1051.95,3,4,3,10,High Value
15028.0,7,4,627.13,4,3,2,9,Loyal Customers
15030.0,71,2,518.28,2,2,2,6,At Risk
15031.0,3,4,668.14,4,3,3,10,High Value
15032.0,255,5,4464.1,1,3,4,8,Loyal Customers
15033.0,4,11,2571.02,4,4,4,12,High Value
15034.0,15,11,4277.66,4,4,4,12,High Value
15035.0,89,1,252.73000000000002,2,1,1,4,At Risk
15036.0,71,3,465.55,2,3,2,7,Loyal Customers
15038.0,42,7,665.59,3,4,3,10,High Value
15039.0,9,52,19786.44,4,4,4,12,High Value
15041.0,169,1,180.35,1,1,1,3,Lost Customers
15042.0,198,1,135.93,1,1,1,3,Lost Customers
15043.0,30,1,537.0,3,1,2,6,At Risk
15044.0,18,22,7629.38,3,4,4,11,High Value
15045.0,151,3,633.66,1,3,2,6,At Risk
15046.0,8,16,5064.01,4,4,4,12,High Value
15047.0,269,1,343.62,1,1,2,4,At Risk
15048.0,64,5,380.57,2,3,2,7,Loyal Customers
15049.0,273,1,121.17000000000002,1,1,1,3,Lost Customers
15050.0,24,5,1727.17,3,3,4,10,High Value
15051.0,22,3,1391.61,3,3,3,9,Loyal Customers
15052.0,318,1,215.78,1,1,1,3,Lost Customers
15053.0,4,3,697.79,4,3,3,10,High Value
15054.0,11,2,302.1,4,2,2,8,Loyal Customers
15057.0,274,2,1489.5,1,2,3,6,At Risk
15058.0,24,11,2124.99,3,4,4,11,High Value
15059.0,40,11,1325.82,3,4,3,10,High Value
15060.0,7,4,303.09000000000003,4,3,2,9,Loyal Customers
15061.0,3,55,54228.74,4,4,4,12,High Value
15062.0,70,4,987.86,2,3,3,8,Loyal Customers
15063.0,212,1,370.79999999999995,1,1,2,4,At Risk
15065.0,37,6,3135.98,3,4,4,11,High Value
15066.0,31,2,760.59,3,2,3,8,Loyal Customers
15067.0,77,3,1744.76,2,3,4,9,Loyal Customers
15068.0,45,2,553.36,3,2,2,7,Loyal Customers
15069.0,178,1,1109.53,1,1,3,5,At Risk
15070.0,372,1,106.2,1,1,1,3,Lost Customers
15071.0,93,2,982.07,2,2,3,7,Loyal Customers
15073.0,9,4,612.43,4,3,2,9,Loyal Customers
15074.0,104,1,748.87,2,1,3,6,At Risk
15075.0,77,1,773.03,2,1,3,6,At Risk
15076.0,172,1,880.85,1,1,3,5,At Risk
15078.0,6,38,9623.35,4,4,4,12,High Value
15079.0,212,5,893.66,1,3,3,7,Loyal Customers
15081.0,21,6,487.35,3,4,2,9,Loyal Customers
15083.0,256,1,88.2,1,1,1,3,Lost Customers
15087.0,281,1,306.94,1,1,2,4,At Risk
15088.0,20,3,1140.27,3,3,3,9,Loyal Customers
15089.0,9,6,2420.84,4,4,4,12,High Value
15090.0,307,1,381.32,1,1,2,4,At Risk
15091.0,53,2,476.96,2,2,2,6,At Risk
15092.0,214,2,457.81,1,2,2,5,At Risk
15093.0,17,9,4410.14,3,4,4,11,High Value
15095.0,103,5,1364.7,2,3,3,8,Loyal Customers
15096.0,42,1,219.39000000000001,3,1,1,5,At Risk
15097.0,3,1,248.08,4,1,1,6,At Risk
15098.0,181,5,649.5,1,3,3,7,Loyal Customers
15099.0,83,1,410.48,2,1,2,5,At Risk
15100.0,329,6,635.1,1,4,2,7,Loyal Customers
15101.0,8,3,310.03000000000003,4,3,2,9,Loyal Customers
15103.0,30,2,703.36,3,2,3,8,Loyal Customers
15104.0,166,3,1002.54,1,3,3,7,Loyal Customers
15105.0,17,7,2298.93,3,4,4,11,High Value
15106.0,17,7,1407.73,3,4,3,10,High Value
15107.0,310,8,247.66,1,4,1,6,At Risk
15108.0,141,5,1291.75,2,3,3,8,Loyal Customers
15109.0,240,2,463.75,1,2,2,5,At Risk
15110.0,23,7,970.25,3,4,3,10,High Value
15111.0,28,3,1567.48,3,3,3,9,Loyal Customers
15113.0,9,4,3439.41,4,3,4,11,High Value
15114.0,29,10,2760.56,3,4,4,11,High Value
15115.0,17,1,340.11,3,1,2,6,At Risk
15116.0,17,4,1352.75,3,3,3,9,Loyal Customers
15117.0,14,6,1550.13,4,4,3,11,High Value
15118.0,133,1,244.8,2,1,1,4,At Risk
15119.0,245,1,266.4,1,1,1,3,Lost Customers
15120.0,129,2,343.82,2,2,2,6,At Risk
15121.0,49,2,457.71999999999997,3,2,2,7,Loyal Customers
15122.0,84,6,1612.13,2,4,4,10,High Value
15123.0,6,2,2199.31,4,2,4,10,High Value
15124.0,22,2,184.19,3,2,1,6,At Risk
15125.0,24,23,11117.05,3,4,4,11,High Value
15127.0,65,1,406.53,2,1,2,5,At Risk
15128.0,59,8,1419.54,2,4,3,9,Loyal Customers
15129.0,49,11,3447.4,3,4,4,11,High Value
15130.0,169,1,330.11,1,1,2,4,At Risk
15132.0,17,5,977.9300000000001,3,3,3,9,Loyal Customers
15133.0,127,3,982.42,2,3,3,8,Loyal Customers
15134.0,14,8,1387.99,4,4,3,11,High Value
15135.0,232,2,127.15,1,2,1,4,At Risk
15136.0,2,5,1282.45,4,3,3,10,High Value
15139.0,239,2,178.96,1,2,1,4,At Risk
15140.0,51,8,2350.0,2,4,4,10,High Value
15142.0,45,1,498.74,3,1,2,6,At Risk
15143.0,225,1,259.45,1,1,1,3,Lost Customers
15144.0,7,18,6530.04,4,4,4,12,High Value
15145.0,3,4,1194.73,4,3,3,10,High Value
15146.0,164,3,1313.66,1,3,3,7,Loyal Customers
15147.0,218,2,608.65,1,2,2,5,At Risk
15148.0,10,1,301.29,4,1,2,7,Loyal Customers
15149.0,133,1,520.8000000000001,2,1,2,5,At Risk
15150.0,16,11,5303.97,3,4,4,11,High Value
15152.0,9,16,4684.24,4,4,4,12,High Value
15153.0,30,1,329.25,3,1,2,6,At Risk
15154.0,73,2,240.27,2,2,1,5,At Risk
15156.0,0,3,961.49,4,3,3,10,High Value
15157.0,3,5,1869.5,4,3,4,11,High Value
15158.0,44,1,401.40000000000003,3,1,2,6,At Risk
15159.0,1,34,18573.68,4,4,4,12,High Value
15160.0,356,1,158.16,1,1,1,3,Lost Customers
15163.0,17,2,304.47,3,2,2,7,Loyal Customers
15164.0,68,3,843.05,2,3,3,8,Loyal Customers
15165.0,372,1,487.75,1,1,2,4,At Risk
15167.0,320,1,163.0,1,1,1,3,Lost Customers
15168.0,25,1,106.56,3,1,1,5,At Risk
15171.0,324,2,1034.5,1,2,3,6,At Risk
15172.0,8,5,1624.05,4,3,4,11,High Value
15174.0,322,1,135.75,1,1,1,3,Lost Customers
15175.0,71,1,224.14,2,1,1,4,At Risk
15178.0,259,1,40.5,1,1,1,3,Lost Customers
15179.0,17,7,2186.2,3,4,4,11,High Value
15180.0,366,1,87.5,1,1,1,3,Lost Customers
15181.0,65,5,680.28,2,3,3,8,Loyal Customers
15182.0,153,2,622.85,1,2,2,5,At Risk
15184.0,28,2,406.76,3,2,2,7,Loyal Customers
15185.0,69,1,310.62,2,1,2,5,At Risk
15186.0,13,2,411.41,4,2,2,8,Loyal Customers
15187.0,1,18,4670.08,4,4,4,12,High Value
15189.0,0,53,15802.14,4,4,4,12,High Value
15192.0,119,3,1044.32,2,3,3,8,Loyal Customers
15193.0,60,1,499.32,2,1,2,5,At Risk
15194.0,2,22,7521.17,4,4,4,12,High Value
15195.0,2,1,3861.0,4,1,4,9,Loyal Customers
15197.0,8,5,656.44,4,3,3,10,High Value
